machine_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,temp_diff_k,mechanical_power_w,type_H,type_L,type_M,machine_failure
1593,298.1,308.4,1592,38.2,211,10.299999999999955,6368.469075749037,False,True,False,0
1594,298.0,308.3,1544,34.7,213,10.300000000000011,5610.549376094988,False,True,False,0
1595,298.0,308.2,1373,51.2,215,10.199999999999989,7361.547457499795,False,False,True,0
1596,298.0,308.2,1365,52.9,218,10.199999999999989,7561.656437557952,False,True,False,1
1597,298.0,308.1,1877,24.3,0,10.100000000000023,4776.383222738314,False,True,False,0
1598,297.9,308.1,1531,40.8,2,10.200000000000045,6541.298559598523,False,True,False,0
1599,297.9,308.0,1501,36.7,4,10.100000000000023,5768.665734350162,False,True,False,0
1600,297.9,308.0,1490,46.2,6,10.100000000000023,7208.698502927139,False,True,False,0
1601,297.8,307.8,1543,43.7,8,10.0,7061.158839939051,False,False,True,0
1602,297.8,307.8,1597,38.2,11,10.0,6388.470548976892,False,True,False,0
1603,297.8,307.9,1600,33.5,13,10.099999999999966,5612.978874413763,True,False,False,0
1604,297.8,307.8,1622,32.1,18,10.0,5452.35971401123,False,False,True,0
1605,297.8,307.8,1452,39.8,21,10.0,6051.71276046309,False,True,False,0
1606,297.8,307.8,1396,42.5,23,10.0,6213.023071249414,False,True,False,0
1607,297.8,307.7,1505,39.7,25,9.899999999999977,6256.8482887669925,False,True,False,0
1608,297.8,307.8,1412,48.3,27,10.0,7141.845411258747,False,True,False,0
1609,297.8,307.7,1393,38.0,29,9.899999999999977,5543.23551750407,False,True,False,0
1610,297.7,307.7,1581,34.9,31,10.0,5778.111456261954,False,True,False,0
1611,297.8,307.8,1573,37.9,33,10.0,6243.04622504222,False,True,False,0
1612,297.8,307.9,1726,27.3,35,10.099999999999966,4934.373917287345,False,False,True,0
1613,297.9,307.9,1540,39.8,38,10.0,6418.483230794186,False,False,True,0
1614,297.9,308.0,1296,62.9,41,10.100000000000023,8536.586885746472,False,True,False,0
1615,297.8,307.9,1802,25.8,43,10.099999999999966,4868.5889671211735,False,False,True,0
1616,297.8,307.9,1447,48.6,46,10.099999999999966,7364.333002985977,False,True,False,0
1617,297.8,307.8,1662,30.7,48,10.0,5343.157953372448,True,False,False,0
1618,297.8,307.8,1563,34.3,53,10.0,5614.1203197445675,False,True,False,0
1619,297.9,307.8,1286,59.5,55,9.900000000000034,8012.841502491006,False,True,False,0
1620,297.9,307.7,1590,34.6,57,9.800000000000011,5761.052608152962,False,True,False,0
1621,297.9,307.7,1492,43.7,59,9.800000000000011,6827.769921703864,False,True,False,0
1622,297.7,307.6,1844,21.9,61,9.900000000000034,4228.960702850292,False,True,False,0
1623,297.7,307.6,1538,38.3,63,9.900000000000034,6168.559063225605,True,False,False,0
1624,297.7,307.6,1921,22.9,68,9.900000000000034,4606.71627549344,False,True,False,0
1625,297.8,307.8,1310,57.9,70,10.0,7942.888706071074,False,False,True,0
1626,297.9,307.8,1365,46.9,73,9.900000000000034,6704.001643127939,False,True,False,0
1627,297.9,307.8,1303,59.3,75,9.900000000000034,8091.475566610358,False,False,True,0
1628,297.9,307.8,1499,37.5,78,9.900000000000034,5886.559234663875,False,True,False,0
1629,297.9,307.8,1451,38.2,80,9.900000000000034,5804.427530723526,False,True,False,0
1630,297.9,307.9,1336,54.4,82,10.0,7610.864250488679,False,False,True,0
1631,297.9,307.9,1412,44.5,85,10.0,6579.961093188702,False,True,False,0
1632,298.0,308.0,1433,39.2,87,10.0,5882.48563618972,False,True,False,0
1633,297.9,307.9,1426,43.6,89,10.0,6510.804166907678,False,True,False,0
1634,297.9,307.9,1476,45.2,91,10.0,6986.399406759125,False,True,False,0
1635,297.9,307.9,1406,58.5,93,10.0,8613.304578347135,True,False,False,0
1636,297.8,307.8,1383,56.5,98,10.0,8182.749305172654,False,True,False,0
1637,297.9,307.8,1505,37.3,100,9.900000000000034,5878.60053327478,False,True,False,0
1638,297.9,307.8,1665,33.9,102,9.900000000000034,5910.749498096516,False,True,False,0
1639,297.9,307.8,1397,45.0,104,9.900000000000034,6583.207405597411,False,True,False,0
1640,297.9,307.8,1450,43.5,106,9.900000000000034,6605.19855417254,False,False,True,0
1641,298.0,307.8,1567,36.4,109,9.800000000000011,5973.089168319249,False,True,False,0
1642,298.0,308.0,1555,37.0,111,10.0,6025.051110809624,False,False,True,0
1643,298.0,307.8,1588,35.4,114,9.800000000000011,5886.841978002697,True,False,False,0
1644,298.0,307.8,1453,37.7,119,9.800000000000011,5736.349217920235,False,True,False,0
1645,298.0,307.8,1622,33.3,121,9.800000000000011,5656.186245376135,False,True,False,0
1646,297.9,307.8,1538,38.5,123,9.900000000000034,6200.770859900414,False,True,False,0
1647,297.9,307.7,1527,42.8,125,9.800000000000011,6844.022427698435,False,False,True,0
1648,297.8,307.8,1761,28.9,128,10.0,5329.492025329332,False,True,False,0
1649,297.9,307.8,1373,50.2,130,9.900000000000034,7217.767233720502,False,True,False,0
1650,298.0,307.9,1482,37.8,132,9.899999999999977,5866.358793901292,True,False,False,0
1651,298.0,307.9,1417,51.0,137,9.899999999999977,7567.782543232453,False,False,True,0
1652,298.0,307.8,1414,51.7,140,9.800000000000011,7655.412034316584,False,True,False,0
1653,297.9,307.8,1635,34.0,142,9.900000000000034,5821.371187101887,True,False,False,0
1654,298.0,307.8,1386,57.3,147,9.800000000000011,8316.612568142116,False,True,False,0
1655,298.2,308.1,1379,62.3,149,9.900000000000034,8996.652185913674,False,True,False,0
1656,298.2,308.0,1577,35.9,151,9.800000000000011,5928.6356322709535,False,False,True,0
1657,298.2,308.1,1532,42.5,154,9.900000000000034,6818.303255841048,False,True,False,0
1658,298.1,308.0,1374,48.8,156,9.899999999999977,7021.585244479331,False,False,True,0
1659,298.1,308.0,1570,35.3,159,9.899999999999977,5803.673548486663,True,False,False,0
1660,298.1,308.0,1697,31.0,164,9.899999999999977,5508.992157579942,False,True,False,0
1661,298.2,308.0,1499,44.1,166,9.800000000000011,6922.5936599647175,False,True,False,0
1662,298.2,308.0,1411,47.2,168,9.800000000000011,6974.251915165244,False,False,True,0
1663,298.2,307.9,1462,45.5,171,9.699999999999989,6966.062830314887,True,False,False,0
1664,298.1,307.9,1759,28.6,176,9.799999999999955,5268.178608706772,False,False,True,0
1665,298.2,308.0,1535,38.0,179,9.800000000000011,6108.303316129754,False,True,False,0
1666,298.2,307.9,1491,39.7,181,9.699999999999989,6198.645048871485,True,False,False,0
1667,298.2,307.9,1551,36.0,186,9.699999999999989,5847.1322468613225,False,True,False,0
1668,298.2,307.9,1769,27.2,188,9.699999999999989,5038.779513141644,False,True,False,0
1669,298.2,307.9,1551,34.1,190,9.699999999999989,5538.533600499198,False,True,False,0
1670,298.2,307.9,1544,31.4,192,9.699999999999989,5076.981279809297,False,True,False,0
1671,298.2,307.8,1528,31.1,194,9.600000000000023,4976.366539090328,False,True,False,0
1672,298.1,307.9,1614,35.8,196,9.799999999999955,6050.833114520085,False,True,False,0
1673,298.1,307.8,1432,49.8,198,9.699999999999989,7467.942728701368,False,True,False,0
1674,298.1,307.8,1384,43.7,200,9.699999999999989,6333.5345654411185,False,False,True,0
1675,298.1,307.8,1540,37.8,203,9.699999999999989,6095.946385025633,False,True,False,0
1676,298.0,307.7,1407,43.9,205,9.699999999999989,6468.25653040256,False,True,False,0
1677,297.9,307.6,1418,43.0,207,9.700000000000045,6385.182348666134,True,False,False,0
1678,297.9,307.5,1647,30.8,212,9.600000000000023,5312.181849808053,False,False,True,0
1679,298.0,307.5,1644,32.8,215,9.5,5646.824299268437,False,True,False,0
1680,298.0,307.5,1792,27.9,217,9.5,5235.652652766605,False,True,False,0
1681,297.9,307.4,1610,34.6,219,9.5,5833.5186786957665,False,False,True,0
1682,297.8,307.3,1804,26.0,222,9.5,4911.775394132522,False,False,True,0
1683,297.9,307.4,1604,36.1,225,9.5,6063.734588350827,True,False,False,1
1684,297.9,307.4,1403,52.8,0,9.5,7757.471907656203,False,False,True,0
1685,297.8,307.3,1438,44.5,3,9.5,6701.121849862148,False,True,False,0
1686,297.9,307.3,1824,26.3,5,9.400000000000034,5023.532316796223,False,True,False,0
1687,297.9,307.3,1663,28.7,7,9.400000000000034,4998.074944326633,True,False,False,0
1688,297.9,307.3,1502,36.7,12,9.400000000000034,5772.508949363053,False,True,False,0
1689,297.9,307.4,1606,35.5,14,9.5,5970.387398637162,False,True,False,0
1690,297.9,307.5,1561,37.7,16,9.600000000000023,6162.726172865442,False,True,False,0
1691,297.9,307.4,1435,42.9,18,9.5,6446.705204798935,False,False,True,0
1692,297.9,307.5,1602,38.3,21,9.600000000000023,6425.248126974916,False,True,False,0
1693,298.1,307.6,1764,27.7,23,9.5,5116.900450460911,False,False,True,0
1694,298.0,307.5,1683,27.8,26,9.5,4899.5650706855695,True,False,False,0
1695,298.0,307.5,1618,35.2,31,9.5,5964.167045183055,False,True,False,0
1696,298.0,307.6,1509,41.6,33,9.600000000000023,6573.719795783571,False,True,False,0
1697,297.9,307.6,1550,39.0,35,9.700000000000045,6330.309196983433,False,True,False,0
1698,297.9,307.6,1519,44.0,37,9.700000000000045,6999.0495531775805,False,False,True,0
1699,297.9,307.6,1481,38.0,40,9.700000000000045,5893.418378624212,False,True,False,0
1700,298.1,307.7,1289,48.3,42,9.599999999999966,6519.715818068361,False,True,False,0
1701,298.0,307.6,1844,23.8,44,9.600000000000023,4595.856836887532,False,False,True,0
1702,298.0,307.7,1479,42.5,47,9.699999999999989,6582.422007434014,False,True,False,0
1703,298.0,307.7,1430,47.3,49,9.699999999999989,7083.139516538667,False,True,False,0
1704,298.1,307.8,1636,36.7,51,9.699999999999989,6287.499761090517,False,False,True,0
1705,298.1,307.8,1503,44.7,54,9.699999999999989,7035.502499934734,False,False,True,0
1706,298.1,307.8,1608,32.6,57,9.699999999999989,5489.493339176661,False,False,True,0
1707,298.2,307.8,1521,42.9,60,9.600000000000023,6833.058269337407,False,True,False,0
1708,298.2,307.8,1439,41.6,62,9.600000000000023,6268.775868875121,False,True,False,0
1709,298.2,307.8,1627,31.5,64,9.600000000000023,5366.939809760122,False,True,False,0
1710,298.2,307.8,1749,26.1,66,9.600000000000023,4780.341629481837,False,True,False,0
1711,298.2,307.8,1530,35.9,68,9.600000000000023,5751.941989457552,False,True,False,0
1712,298.2,307.8,1355,51.3,70,9.600000000000023,7279.22725800023,False,True,False,0
1713,298.3,307.9,1551,33.8,72,9.599999999999966,5489.807498442019,False,True,False,0
1714,298.2,307.8,1515,46.7,74,9.600000000000023,7408.975034593488,False,True,False,0
1715,298.2,307.8,1388,48.6,76,9.600000000000023,7064.059577155866,False,True,False,0
1716,298.2,307.8,1585,34.6,78,9.600000000000023,5742.936090517262,False,True,False,0
1717,298.1,307.7,1523,37.7,80,9.599999999999966,6012.704651681017,False,True,False,0
1718,298.2,307.6,1369,54.5,82,9.400000000000034,7813.193289355375,False,True,False,0
1719,298.2,307.7,1681,31.0,84,9.5,5457.05115904059,False,False,True,0
1720,298.2,307.7,1503,38.3,87,9.5,6028.182231487702,False,True,False,0
1721,298.2,307.7,1459,44.5,89,9.5,6798.98246102147,False,True,False,0
1722,298.2,307.7,1688,32.4,91,9.5,5727.2490712003355,False,True,False,0
1723,298.2,307.7,1952,21.6,93,9.5,4415.319979061239,False,False,True,0
1724,298.2,307.8,2029,19.9,96,9.600000000000023,4228.280024442014,False,True,False,0
1725,298.3,307.8,1457,52.5,98,9.5,8010.275868490575,False,False,True,0
1726,298.3,307.8,1392,50.4,101,9.5,7346.802915978947,False,False,True,0
1727,298.3,307.8,1906,22.1,104,9.5,4411.068357003381,False,True,False,0
1728,298.3,307.7,1602,33.4,106,9.399999999999977,5603.218993236611,False,False,True,0
1729,298.3,307.7,1465,49.4,109,9.399999999999977,7578.673397764897,False,True,False,0
1730,298.3,307.7,1439,43.8,111,9.399999999999977,6600.29766963294,False,False,True,0
1731,298.3,307.8,1330,55.4,114,9.5,7715.960996726771,False,False,True,0
1732,298.3,307.9,1485,42.0,117,9.599999999999966,6531.371126813179,False,False,True,0
1733,298.4,307.9,1700,28.2,120,9.5,5020.265060436489,True,False,False,0
1734,298.4,308.0,1515,42.8,125,9.600000000000023,6790.238361468978,False,True,False,0
1735,298.5,308.1,1501,39.2,127,9.600000000000023,6161.626615436685,False,False,True,0
1736,298.4,308.0,1380,47.6,130,9.600000000000023,6878.831274300211,False,True,False,0
1737,298.4,307.9,1544,35.9,132,9.5,5804.574138380693,False,True,False,0
1738,298.4,307.9,1743,27.3,134,9.5,4982.974355638378,False,True,False,0
1739,298.4,307.9,1948,21.4,136,9.5,4365.47337562428,True,False,False,0
1740,298.5,307.9,1260,54.2,141,9.399999999999977,7151.521516631805,True,False,False,0
1741,298.5,307.9,1640,33.1,146,9.399999999999977,5684.60718691561,False,False,True,0
1742,298.5,308.0,1363,49.2,149,9.5,7022.464890422337,False,False,True,0
1743,298.5,308.0,1379,49.6,152,9.5,7162.663698576537,False,True,False,0
1744,298.5,308.0,1713,25.8,154,9.5,4628.131465415411,False,False,True,0
1745,298.5,308.0,1461,51.9,157,9.5,7940.469679727808,False,False,True,0
1746,298.5,308.0,1624,29.8,160,9.5,5067.9334929669585,False,True,False,0
1747,298.4,308.0,1526,41.1,162,9.600000000000023,6567.876433447893,False,True,False,0
1748,298.4,307.9,2381,14.2,164,9.5,3540.5958645467203,False,True,False,0
1749,298.4,307.7,1626,31.1,166,9.300000000000011,5295.531408744027,True,False,False,0
1750,298.3,307.7,1576,33.8,171,9.399999999999977,5578.295691518132,False,True,False,0
1751,298.4,307.8,1617,31.6,173,9.400000000000034,5350.886271300279,False,False,True,0
1752,298.3,307.6,1942,20.6,176,9.300000000000011,4189.334747513013,False,True,False,0
1753,298.2,307.6,1492,37.2,178,9.400000000000034,5812.197736553404,False,True,False,0
1754,298.2,307.5,1470,51.3,180,9.300000000000011,7897.021453328663,False,True,False,0
1755,298.0,307.4,1463,46.5,182,9.399999999999977,7124.032580912894,False,False,True,0
1756,298.0,307.3,1424,46.5,185,9.300000000000011,6934.123305003391,False,True,False,0
1757,298.1,307.4,1363,60.1,187,9.299999999999955,8578.254876308585,False,False,True,0
1758,298.1,307.4,1335,56.2,190,9.299999999999955,7856.809067362713,False,False,True,0
1759,298.1,307.4,1608,33.9,193,9.299999999999955,5708.3995152787975,False,True,False,0
1760,298.0,307.4,1606,35.2,195,9.399999999999977,5919.93342062051,True,False,False,0
1761,298.1,307.5,1684,33.1,200,9.399999999999977,5837.121038271884,False,True,False,0
1762,298.1,307.6,1950,20.3,202,9.5,4145.331506411731,False,True,False,0
1763,298.2,307.6,1460,48.6,204,9.400000000000034,7430.494944270578,True,False,False,0
1764,298.2,307.6,1511,31.0,209,9.400000000000034,4905.178049559983,False,True,False,1
1765,298.2,307.6,1318,55.7,0,9.400000000000034,7687.749494697535,True,False,False,0
1766,298.2,307.6,1368,51.8,5,9.400000000000034,7420.693175191378,False,True,False,0
1767,298.3,307.7,1717,27.1,7,9.399999999999977,4872.683509546353,False,False,True,0
1768,298.3,307.7,1520,41.4,10,9.399999999999977,6589.804750169949,False,False,True,0
1769,298.3,307.8,1485,42.0,13,9.5,6531.371126813179,False,False,True,0
1770,298.4,307.9,1981,23.2,16,9.5,4812.8361694954665,False,True,False,0
1771,298.4,307.9,1605,31.0,18,9.5,5210.331415978671,True,False,False,0
1772,298.4,307.9,1446,45.3,23,9.5,6859.541895407169,False,True,False,0
1773,298.4,308.0,1508,47.9,25,9.600000000000023,7564.243015509407,False,True,False,0
1774,298.5,308.0,1384,59.5,27,9.5,8623.462394593742,False,True,False,0
1775,298.5,308.0,1519,37.3,29,9.5,5933.285189398266,False,False,True,0
1776,298.5,308.0,1404,48.1,32,9.5,7071.9763906429125,False,True,False,0
1777,298.5,308.1,1564,31.1,34,9.600000000000023,5093.610776922299,False,True,False,0
1778,298.6,308.2,1555,36.8,36,9.599999999999966,5992.48326696741,True,False,False,0
1779,298.6,308.2,1325,54.0,41,9.599999999999966,7492.698478811656,False,True,False,0
1780,298.6,308.2,1488,44.0,43,9.599999999999966,6856.211807194364,False,False,True,0
1781,298.5,308.2,1595,32.3,46,9.699999999999989,5395.00470413219,False,True,False,0
1782,298.5,308.1,1662,28.6,48,9.600000000000023,4977.665064053812,False,True,False,0
1783,298.4,308.0,1571,37.4,50,9.600000000000023,6152.8510999576565,False,True,False,0
1784,298.3,308.0,1553,41.0,52,9.699999999999989,6667.8209677340965,True,False,False,0
1785,298.3,308.0,2886,3.8,57,9.699999999999989,1148.4406104462846,False,True,False,1
1786,298.2,308.0,1538,38.2,59,9.800000000000011,6152.453164888203,False,True,False,0
1787,298.4,308.2,1618,33.0,61,9.800000000000011,5591.406604859114,False,True,False,0
1788,298.4,308.2,1364,45.9,63,9.800000000000011,6556.252540629611,False,True,False,0
1789,298.3,308.0,1442,47.3,65,9.699999999999989,7142.578449544585,False,True,False,0
1790,298.2,307.9,1313,67.3,67,9.699999999999989,9253.550689173222,False,True,False,1
1791,298.2,307.9,1847,23.6,69,9.699999999999989,4564.650349861874,False,True,False,0
1792,298.1,307.8,1524,40.8,71,9.699999999999989,6511.390597536349,False,True,False,0
1793,298.1,307.7,1445,48.0,73,9.599999999999966,7263.362215099602,False,False,True,0
1794,298.1,307.8,1761,28.2,76,9.699999999999989,5200.403983193328,False,True,False,0
1795,298.1,307.8,1514,43.5,78,9.699999999999989,6896.738352425673,False,False,True,0
1796,298.1,307.7,1498,38.3,81,9.599999999999966,6008.128398382287,False,False,True,0
1797,298.1,307.6,1542,37.1,84,9.5,5990.82869483652,True,False,False,0
1798,298.0,307.6,1508,41.8,89,9.600000000000023,6600.946932114681,False,False,True,0
1799,298.0,307.5,1431,52.9,92,9.5,7927.274990582731,False,False,True,0
1800,298.0,307.5,1427,45.1,95,9.5,6739.522584064528,False,False,True,0
1801,298.0,307.5,1524,36.3,98,9.5,5793.222516925722,False,False,True,0
1802,298.0,307.5,1427,43.6,101,9.5,6515.369948230896,False,False,True,0
1803,298.1,307.6,1496,44.1,104,9.5,6908.739236362386,True,False,False,0
1804,298.1,307.7,1388,40.3,109,9.599999999999966,5857.646110275336,False,True,False,0
1805,298.1,307.7,1495,48.1,111,9.599999999999966,7530.345230777174,False,True,False,0
1806,298.1,307.7,1376,56.2,113,9.599999999999966,8098.104327109433,True,False,False,0
1807,298.0,307.6,1593,32.2,118,9.600000000000023,5371.557950960901,True,False,False,0
1808,298.0,307.6,1654,28.9,123,9.600000000000023,5005.667126572808,False,True,False,0
1809,298.1,307.7,2567,12.8,125,9.599999999999966,3440.8398258197326,False,True,False,1
1810,298.1,307.7,1767,27.0,127,9.599999999999966,4996.074797003847,False,True,False,0
1811,298.1,307.6,1364,53.8,129,9.5,7684.670733897016,False,True,False,0
1812,298.1,307.8,1569,31.2,131,9.699999999999989,5126.325228421681,False,False,True,0
1813,298.2,307.8,1476,36.8,134,9.600000000000023,5688.041994883535,False,True,False,0
1814,298.1,307.7,1479,45.0,136,9.599999999999966,6969.623301988956,False,True,False,0
